	mass_A
t	x	y
6.988000e1	-2.659531e-2	1.310562e-3
6.992000e1	-2.706780e-2	1.308891e-3
6.996000e1	-2.704262e-2	9.122880e-4
7.000000e1	-2.694455e-2	8.975479e-4
7.004000e1	-2.604848e-2	9.228534e-4
7.008000e1	-2.473807e-2	9.683479e-4
7.012000e1	-2.295675e-2	8.759138e-4
7.016000e1	-2.081789e-2	8.531896e-4
7.020000e1	-1.821642e-2	8.764306e-4
7.024000e1	-1.560621e-2	4.557407e-4
7.028000e1	-1.256443e-2	4.246353e-4
7.032000e1	-9.459216e-3	3.949490e-4
7.036000e1	-6.344159e-3	3.714903e-4
7.040000e1	-3.272112e-3	3.414788e-4
7.044000e1	-2.485049e-4	3.433019e-4
7.048000e1	2.407996e-3	-4.230755e-4
7.052000e1	5.019287e-3	-4.190062e-4
7.056000e1	7.233736e-3	-4.183622e-4
7.060000e1	9.437881e-3	-4.409773e-4
7.064000e1	1.119438e-2	-4.331310e-4
7.068000e1	1.208256e-2	-4.329693e-4
7.072000e1	1.292850e-2	-4.330987e-4
7.076000e1	1.296995e-2	-4.312436e-4
7.080000e1	1.293530e-2	-4.104809e-4
7.084000e1	1.246042e-2	-3.847763e-4
7.088000e1	1.121006e-2	-4.066322e-4
7.092000e1	9.852778e-3	-3.949990e-4
7.096000e1	8.065438e-3	-3.967641e-4
7.100000e1	5.460679e-3	-3.838626e-4
7.104000e1	3.231536e-3	-5.466929e-6
7.108000e1	-1.859513e-4	2.390113e-5
7.112000e1	-2.849977e-3	5.241613e-5
7.116000e1	-5.961617e-3	4.392119e-4
7.120000e1	-9.074477e-3	4.498117e-4
7.124000e1	-1.213492e-2	4.535672e-4
7.128000e1	-1.517823e-2	4.695732e-4
7.132000e1	-1.777648e-2	4.929181e-4
7.136000e1	-2.036254e-2	4.846271e-4
7.140000e1	-2.256701e-2	8.783663e-4
7.144000e1	-2.396499e-2	9.055171e-4
7.148000e1	-2.556481e-2	9.333760e-4
7.152000e1	-2.653227e-2	9.555942e-4
7.156000e1	-2.692715e-2	1.287806e-3
7.160000e1	-2.693559e-2	1.293470e-3
7.164000e1	-2.619785e-2	1.333969e-3
7.168000e1	-2.531255e-2	1.334014e-3
7.172000e1	-2.394687e-2	1.290561e-3
7.176000e1	-2.219814e-2	1.274691e-3
7.180000e1	-2.038300e-2	8.800079e-4
7.184000e1	-1.781876e-2	8.748636e-4
7.188000e1	-1.521113e-2	5.125802e-4
7.192000e1	-1.241430e-2	4.065050e-4
7.196000e1	-9.393094e-3	3.949826e-4
7.200000e1	-6.327219e-3	3.549365e-4
7.204000e1	-3.658321e-3	-7.387195e-6
7.208000e1	-2.541064e-4	-3.131620e-5
7.212000e1	2.393233e-3	-3.934577e-4
7.216000e1	5.030116e-3	-4.562246e-4
7.220000e1	7.236483e-3	-4.534342e-4
7.224000e1	9.376428e-3	-4.553711e-4
7.228000e1	1.072789e-2	-4.731606e-4
7.232000e1	1.196372e-2	-4.783379e-4
7.236000e1	1.287277e-2	-4.820332e-4
7.240000e1	1.288576e-2	-4.630934e-4
7.244000e1	1.250718e-2	-4.601147e-4
7.248000e1	1.160688e-2	-4.466406e-4
7.252000e1	1.032045e-2	-4.422385e-4
7.256000e1	8.561287e-3	-4.376476e-4
7.260000e1	6.767515e-3	-3.803903e-4
7.264000e1	4.191948e-3	-3.865284e-4
7.268000e1	1.549717e-3	-3.869154e-4
7.272000e1	-1.527849e-3	-3.777110e-4
7.276000e1	-4.177950e-3	4.025301e-4
7.280000e1	-7.248838e-3	4.157034e-4
7.284000e1	-1.029507e-2	4.442421e-4
7.288000e1	-1.331383e-2	4.661010e-4
7.292000e1	-1.599961e-2	4.696164e-4
7.296000e1	-1.864705e-2	4.743237e-4
7.300000e1	-2.085926e-2	5.112757e-4
7.304000e1	-2.296949e-2	5.239450e-4
7.308000e1	-2.438240e-2	8.769828e-4
7.312000e1	-2.565621e-2	9.183036e-4
7.316000e1	-2.647209e-2	9.126966e-4
7.320000e1	-2.662986e-2	1.286717e-3
7.324000e1	-2.657300e-2	1.275349e-3
7.328000e1	-2.609134e-2	1.307030e-3
7.332000e1	-2.520224e-2	1.271012e-3
7.336000e1	-2.388044e-2	1.259366e-3
7.340000e1	-2.220469e-2	8.775649e-4
7.344000e1	-1.998560e-2	4.791362e-4
7.348000e1	-1.773582e-2	4.342431e-4
7.352000e1	-1.516580e-2	4.236367e-4
7.356000e1	-1.237960e-2	3.756640e-4
7.360000e1	-9.039721e-3	1.256760e-5
7.364000e1	-6.307150e-3	-3.088581e-5
7.368000e1	-3.284669e-3	-5.967192e-5
7.372000e1	-6.604061e-4	-4.254975e-4
7.376000e1	2.006450e-3	-4.428200e-4
7.380000e1	4.568794e-3	-4.455650e-4
7.384000e1	6.748611e-3	-4.440828e-4
7.388000e1	8.534526e-3	-4.489428e-4
7.392000e1	9.856626e-3	-4.481351e-4
7.396000e1	1.075957e-2	-4.592912e-4
7.400000e1	1.121625e-2	-4.293808e-4
7.404000e1	1.204719e-2	-8.682623e-4
7.408000e1	1.118967e-2	-4.770997e-4
7.412000e1	1.031489e-2	-4.549645e-4
7.416000e1	9.435424e-3	-4.659170e-4
7.420000e1	7.700625e-3	-4.350910e-4
7.424000e1	5.925858e-3	-4.363071e-4
7.428000e1	3.681274e-3	-4.214872e-4
7.432000e1	1.100415e-3	3.557774e-4
7.436000e1	-1.542310e-3	3.508077e-4
7.440000e1	-4.518541e-3	3.239729e-4
7.444000e1	-7.294643e-3	4.502078e-4
7.448000e1	-1.029621e-2	4.268974e-4
7.452000e1	-1.333910e-2	4.389957e-4
7.456000e1	-1.602169e-2	4.593704e-4
7.460000e1	-1.859124e-2	4.686286e-4
7.464000e1	-2.047584e-2	1.291349e-3
7.468000e1	-2.257344e-2	1.272193e-3
7.472000e1	-2.396854e-2	1.305481e-3
7.476000e1	-2.522682e-2	1.281267e-3
7.480000e1	-2.606793e-2	1.311252e-3
7.484000e1	-2.614811e-2	1.327901e-3
7.488000e1	-2.607579e-2	1.711042e-3
7.492000e1	-2.557834e-2	1.343741e-3
7.496000e1	-2.443251e-2	1.292215e-3
7.500000e1	-2.307395e-2	1.281048e-3
7.504000e1	-2.133038e-2	1.286028e-3
7.508000e1	-1.909446e-2	1.272076e-3
7.512000e1	-1.685868e-2	9.002073e-4
7.516000e1	-1.419784e-2	4.554874e-4
7.520000e1	-1.146662e-2	4.097737e-4
7.524000e1	-8.554609e-3	3.915347e-4
7.528000e1	-5.476355e-3	3.961096e-4
7.532000e1	-2.844939e-3	3.898295e-4
7.536000e1	-2.192079e-4	-7.634106e-6
7.540000e1	2.407181e-3	-1.326413e-5
7.544000e1	5.001859e-3	-2.857553e-5
7.548000e1	6.779139e-3	-4.010398e-5
7.552000e1	8.552712e-3	-4.263694e-4
7.556000e1	9.871506e-3	-4.543532e-4
7.560000e1	1.115122e-2	-4.623886e-4
7.564000e1	1.162318e-2	-8.404960e-4
7.568000e1	1.161528e-2	-8.492622e-4
7.572000e1	1.076802e-2	-8.559216e-4
7.576000e1	9.892342e-3	-8.533750e-4
7.580000e1	8.553325e-3	-8.481620e-4
7.584000e1	6.808269e-3	-8.400833e-4
7.588000e1	4.595222e-3	-8.093380e-4
7.592000e1	2.414625e-3	-4.550302e-4
7.596000e1	-2.098742e-4	-4.225677e-4
7.600000e1	-2.858483e-3	-3.706976e-4
7.604000e1	-5.531796e-3	-3.605593e-4
7.608000e1	-8.562587e-3	-3.156375e-5
7.612000e1	-1.124574e-2	3.241359e-5
7.616000e1	-1.422044e-2	-1.865535e-5
7.620000e1	-1.683343e-2	1.238630e-5
7.624000e1	-1.909010e-2	8.528089e-5
7.628000e1	-2.118129e-2	6.574357e-5
7.632000e1	-2.267448e-2	7.730034e-5
7.636000e1	-2.398669e-2	1.225297e-4
7.640000e1	-2.490540e-2	1.362892e-4
7.644000e1	-2.554748e-2	1.375227e-4
7.648000e1	-2.565679e-2	3.750330e-4
7.652000e1	-2.529075e-2	3.806525e-4
7.656000e1	-2.469619e-2	3.829844e-4
7.660000e1	-2.386252e-2	4.394879e-4
7.664000e1	-2.216603e-2	4.074778e-4
7.668000e1	-2.044060e-2	4.234397e-4
7.672000e1	-1.821709e-2	4.062011e-4
7.676000e1	-1.597169e-2	3.848227e-4
7.680000e1	-1.336223e-2	3.864198e-4
7.684000e1	-1.072761e-2	-4.218796e-4
7.688000e1	-8.060279e-3	-4.201031e-4
7.692000e1	-5.069211e-3	-4.477581e-4
7.696000e1	-2.393498e-3	-4.572893e-4
7.700000e1	2.226705e-4	-4.650334e-4
7.704000e1	2.844275e-3	-4.579906e-4
7.708000e1	5.036876e-3	-4.494454e-4
7.712000e1	6.797178e-3	-4.407802e-4
7.716000e1	8.536700e-3	-4.609127e-4
7.720000e1	9.451515e-3	-4.523637e-4
7.724000e1	1.031254e-2	-4.624950e-4
7.728000e1	1.074377e-2	-4.520383e-4
7.732000e1	1.074749e-2	-4.461992e-4
7.736000e1	1.031150e-2	-4.295975e-4
7.740000e1	9.421821e-3	-4.252375e-4
7.744000e1	7.702500e-3	-8.449535e-4
7.748000e1	5.906898e-3	-7.969041e-4
7.752000e1	3.731784e-3	-8.233911e-4
7.756000e1	1.118876e-3	-4.631154e-4
7.760000e1	-1.144541e-3	-4.459711e-4
7.764000e1	-3.772666e-3	-3.854064e-4
7.768000e1	-6.771649e-3	3.733451e-4
7.772000e1	-9.432326e-3	4.002165e-4
7.776000e1	-1.209500e-2	4.499269e-4
7.780000e1	-1.465839e-2	4.369095e-4
7.784000e1	-1.730216e-2	4.615524e-4
7.788000e1	-1.953240e-2	4.719047e-4
7.792000e1	-2.134245e-2	4.810289e-4
7.796000e1	-2.298956e-2	5.071274e-4
7.800000e1	-2.400925e-2	5.357998e-4
7.804000e1	-2.486688e-2	5.655282e-4
7.808000e1	-2.525766e-2	8.644678e-4
7.812000e1	-2.525291e-2	8.863925e-4
7.816000e1	-2.475378e-2	9.022320e-4
7.820000e1	-2.391379e-2	8.838747e-4
7.824000e1	-2.266813e-2	8.868683e-4
7.828000e1	-2.091222e-2	8.875937e-4
7.832000e1	-1.907286e-2	8.752458e-4
7.836000e1	-1.685057e-2	8.691706e-4
7.840000e1	-1.432516e-2	2.242819e-5
7.844000e1	-1.163773e-2	5.011525e-6
7.848000e1	-9.002602e-3	4.641231e-6
7.852000e1	-5.979232e-3	6.833154e-6
7.856000e1	-3.697965e-3	-8.076787e-4
7.860000e1	-1.080350e-3	-8.410473e-4
7.864000e1	1.530344e-3	-8.401228e-4
7.868000e1	4.156382e-3	-8.447578e-4
7.872000e1	6.351187e-3	-8.383673e-4
7.876000e1	8.112425e-3	-8.600824e-4
7.880000e1	9.433463e-3	-8.627884e-4
7.884000e1	1.031954e-2	-8.761186e-4
7.888000e1	1.076291e-2	-8.466179e-4
7.892000e1	1.112838e-2	-8.254908e-4
7.896000e1	1.076613e-2	-8.394241e-4
7.900000e1	9.855580e-3	-4.640198e-4
7.904000e1	8.569773e-3	-4.377049e-4
7.908000e1	7.242952e-3	-4.624929e-4
7.912000e1	5.467671e-3	-4.348500e-4
7.916000e1	3.290276e-3	-4.283639e-4
7.920000e1	6.853734e-4	-4.093495e-4
7.924000e1	-1.966292e-3	-3.994428e-4
7.928000e1	-4.624960e-3	-3.497317e-4
7.932000e1	-7.292818e-3	-3.468287e-4
7.936000e1	-9.942342e-3	-2.935563e-4
7.940000e1	-1.267800e-2	-2.704579e-4
7.944000e1	-1.477321e-2	4.175912e-4
7.948000e1	-1.735243e-2	4.645115e-4
7.952000e1	-1.946270e-2	4.913860e-4
7.956000e1	-2.124052e-2	4.956172e-4
7.960000e1	-2.260626e-2	5.084421e-4
7.964000e1	-2.356889e-2	5.133271e-4
7.968000e1	-2.517408e-2	1.264113e-3
7.972000e1	-2.518799e-2	1.287762e-3
7.976000e1	-2.478470e-2	1.304795e-3
7.980000e1	-2.394431e-2	1.322677e-3
7.984000e1	-2.307372e-2	1.318551e-3
7.988000e1	-2.173084e-2	1.324433e-3
7.992000e1	-2.000684e-2	1.278740e-3
7.996000e1	-1.782557e-2	1.282513e-3
8.000000e1	-1.559676e-2	1.259011e-3
8.004000e1	-1.301776e-2	4.573462e-4
8.008000e1	-1.040378e-2	4.140374e-4
8.012000e1	-7.745526e-3	4.195614e-4
8.016000e1	-5.053033e-3	3.964361e-4
8.020000e1	-2.426133e-3	3.629536e-4
8.024000e1	2.159119e-4	3.256137e-4
8.028000e1	2.425266e-3	-4.441871e-4
8.032000e1	4.593534e-3	-4.330645e-4
8.036000e1	6.366661e-3	-4.410643e-4
8.040000e1	7.705132e-3	-4.378826e-4
8.044000e1	8.979285e-3	-4.447219e-4
8.048000e1	9.828400e-3	-4.393445e-4
8.052000e1	9.898347e-3	-4.485297e-4
8.056000e1	9.884365e-3	-4.401979e-4
8.060000e1	9.439899e-3	-4.346789e-4
8.064000e1	8.553953e-3	-3.895054e-4
8.068000e1	7.252534e-3	-4.303478e-4
8.072000e1	5.504359e-3	-4.288211e-4
8.076000e1	3.718104e-3	-4.392616e-4
8.080000e1	1.532333e-3	-4.017849e-4
8.084000e1	-1.085641e-3	-4.020636e-4
8.088000e1	-3.734870e-3	-3.345906e-4
8.092000e1	-6.411317e-3	-3.407405e-4
8.096000e1	-9.043907e-3	-3.543566e-4
8.100000e1	-1.166054e-2	-3.354313e-4
8.104000e1	-1.384175e-2	4.680920e-4
8.108000e1	-1.642401e-2	4.672654e-4
8.112000e1	-1.861363e-2	4.787686e-4
8.116000e1	-2.042940e-2	4.944211e-4
8.120000e1	-2.209027e-2	4.831094e-4
8.124000e1	-2.308704e-2	8.785947e-4
8.128000e1	-2.392049e-2	8.926079e-4
8.132000e1	-2.438984e-2	4.925358e-4
8.136000e1	-2.446213e-2	5.061327e-4
8.140000e1	-2.430150e-2	4.666481e-4
8.144000e1	-2.357141e-2	5.016707e-4
8.148000e1	-2.259822e-2	4.344737e-4
8.152000e1	-2.118574e-2	4.358179e-4
8.156000e1	-1.948719e-2	4.647699e-4
8.160000e1	-1.739415e-2	4.884231e-4
8.164000e1	-1.509857e-2	3.806674e-4
8.168000e1	-1.251092e-2	3.943288e-4
8.172000e1	-9.876216e-3	3.659501e-4
8.176000e1	-7.263315e-3	3.665008e-4
8.180000e1	-4.607801e-3	3.506573e-4
8.184000e1	-2.386767e-3	-4.418608e-4
8.188000e1	-1.616413e-4	-4.916396e-4
8.192000e1	2.392274e-3	-4.688522e-4
8.196000e1	4.227770e-3	-4.915732e-4
8.200000e1	6.368391e-3	-8.592741e-4
8.204000e1	7.678435e-3	-8.549333e-4
8.208000e1	8.978080e-3	-8.438265e-4
8.212000e1	9.445108e-3	-8.748591e-4
8.216000e1	9.444424e-3	-8.656575e-4
8.220000e1	9.430595e-3	-8.726352e-4
8.224000e1	8.990205e-3	-8.475035e-4
8.228000e1	8.113055e-3	-8.438002e-4
8.232000e1	7.233236e-3	-4.648727e-4
8.236000e1	5.484368e-3	-4.327915e-4
8.240000e1	3.333238e-3	-4.438353e-4
8.244000e1	1.499523e-3	-4.292005e-4
8.248000e1	-1.112885e-3	-4.021293e-4
8.252000e1	-3.719530e-3	-3.782066e-4
8.256000e1	-6.344467e-3	-3.950675e-4
8.260000e1	-9.040746e-3	-3.391454e-4
8.264000e1	-1.164400e-2	-3.648139e-4
8.268000e1	-1.428325e-2	-3.333844e-4
8.272000e1	-1.666399e-2	-2.701631e-4
8.276000e1	-1.864441e-2	-3.047112e-4
8.280000e1	-2.038057e-2	4.037637e-4
8.284000e1	-2.174856e-2	4.564730e-4
8.288000e1	-2.299867e-2	4.810147e-4
8.292000e1	-2.373735e-2	4.631271e-4
8.296000e1	-2.393891e-2	8.831222e-4
8.300000e1	-2.392478e-2	8.604650e-4
8.304000e1	-2.345748e-2	8.767430e-4
8.308000e1	-2.219657e-2	8.721593e-4
8.312000e1	-2.093346e-2	8.922109e-4
8.316000e1	-1.998053e-2	7.821190e-5
8.320000e1	-1.816856e-2	6.306028e-5
8.324000e1	-1.599870e-2	5.402609e-5
8.328000e1	-1.374435e-2	6.273797e-5
8.332000e1	-1.120457e-2	4.247317e-5
8.336000e1	-8.562146e-3	4.214073e-5
8.340000e1	-5.920305e-3	4.071443e-5
8.344000e1	-3.268831e-3	-3.390595e-5
8.348000e1	-6.756160e-4	-4.709973e-6
8.352000e1	1.553128e-3	-2.861929e-5
8.356000e1	3.724849e-3	-3.521990e-5
8.360000e1	5.504527e-3	-2.877345e-5
8.364000e1	7.175816e-3	-4.912375e-5
8.368000e1	8.136488e-3	-5.975500e-5
8.372000e1	8.996691e-3	-1.366281e-5
8.376000e1	9.432207e-3	-2.115089e-5
8.380000e1	9.437953e-3	-1.699141e-5
8.384000e1	9.380103e-3	2.116310e-6
8.388000e1	8.569363e-3	-1.014332e-5
8.392000e1	7.661172e-3	-3.511041e-5
8.396000e1	6.359692e-3	-2.101339e-5
8.400000e1	4.652014e-3	-1.503126e-5
8.404000e1	2.468724e-3	2.367250e-6
8.408000e1	5.762065e-4	1.223440e-5
8.412000e1	-1.941296e-3	3.270407e-5
8.416000e1	-4.253928e-3	5.604399e-5
8.420000e1	-6.887443e-3	6.460452e-5
8.424000e1	-9.487823e-3	8.115805e-5
8.428000e1	-1.210884e-2	7.419608e-5
8.432000e1	-1.438584e-2	8.724801e-5
8.436000e1	-1.651558e-2	6.387069e-5
8.440000e1	-1.869766e-2	1.503402e-4
8.444000e1	-2.037854e-2	4.551072e-4
8.448000e1	-2.174001e-2	8.517841e-4
8.452000e1	-2.264644e-2	8.375632e-4
8.456000e1	-2.340983e-2	8.763413e-4
8.460000e1	-2.351603e-2	9.057799e-4
8.464000e1	-2.343220e-2	9.463430e-4
8.468000e1	-2.295520e-2	8.746795e-4
8.472000e1	-2.207020e-2	8.440833e-4
8.476000e1	-2.080739e-2	4.620387e-4
8.480000e1	-1.909600e-2	4.802493e-4
8.484000e1	-1.730590e-2	4.537491e-4
8.488000e1	-1.514388e-2	4.558495e-4
8.492000e1	-1.259019e-2	4.278020e-4
8.496000e1	-9.915631e-3	4.370121e-4
8.500000e1	-7.660653e-3	4.339287e-4
8.504000e1	-5.032409e-3	3.869916e-4
8.508000e1	-2.449197e-3	3.998082e-4
8.512000e1	-2.163865e-4	3.971564e-4
8.516000e1	1.971118e-3	3.887794e-4
8.520000e1	3.735789e-3	-4.290514e-4
8.524000e1	5.468587e-3	-4.286156e-4
8.528000e1	7.211814e-3	-4.390065e-4
8.532000e1	8.115117e-3	-4.535301e-4
8.536000e1	8.989232e-3	-4.322702e-4
8.540000e1	9.012129e-3	-4.510307e-4
8.544000e1	9.009415e-3	-4.503384e-4
8.548000e1	8.960366e-3	-4.209979e-4
8.552000e1	8.056554e-3	-4.266046e-4
8.556000e1	6.810242e-3	-4.288566e-4
8.560000e1	5.061802e-3	-4.325204e-4
8.564000e1	3.301836e-3	-3.874534e-4
8.568000e1	1.115792e-3	-3.744778e-4
8.572000e1	-1.083797e-3	-1.711430e-5
8.576000e1	-3.298686e-3	1.514653e-5
8.580000e1	-5.910700e-3	9.291368e-6
8.584000e1	-8.540723e-3	4.364329e-4
8.588000e1	-1.077141e-2	4.491391e-4
8.592000e1	-1.337039e-2	4.649911e-4
8.596000e1	-1.558547e-2	4.455450e-4
8.600000e1	-1.778158e-2	4.445358e-4
8.604000e1	-1.955349e-2	4.567047e-4
8.608000e1	-2.124187e-2	4.801602e-4
8.612000e1	-2.217784e-2	4.740086e-4
8.616000e1	-2.301870e-2	4.941394e-4
8.620000e1	-2.343481e-2	5.203842e-4
8.624000e1	-2.344660e-2	8.499778e-4
8.628000e1	-2.300972e-2	8.173506e-4
8.632000e1	-2.213512e-2	8.442560e-4
8.636000e1	-2.083564e-2	4.467744e-4
8.640000e1	-1.949471e-2	4.463393e-4
8.644000e1	-1.738545e-2	4.227160e-4
8.648000e1	-1.553792e-2	4.113190e-4
8.652000e1	-1.300602e-2	4.191735e-4
8.656000e1	-1.069207e-2	3.887169e-4
8.660000e1	-8.154335e-3	4.142746e-4
8.664000e1	-5.885283e-3	3.881433e-4
8.668000e1	-3.695339e-3	3.748840e-4
8.672000e1	-1.100014e-3	3.854924e-4
8.676000e1	6.563516e-4	-4.333138e-4
8.680000e1	2.418979e-3	-4.389118e-4
8.684000e1	4.171755e-3	-4.371938e-4
8.688000e1	5.904458e-3	-4.387268e-4
8.692000e1	6.796918e-3	-4.243932e-4
8.696000e1	7.665384e-3	-4.043670e-4
8.700000e1	8.114677e-3	-4.113470e-4
8.704000e1	8.124847e-3	-3.720473e-4
8.708000e1	7.710056e-3	-3.691702e-4
8.712000e1	7.239816e-3	-4.336117e-4
8.716000e1	6.351506e-3	-4.349735e-4
8.720000e1	5.072687e-3	-4.425526e-4
8.724000e1	3.708945e-3	-4.463583e-4
8.728000e1	1.577433e-3	-3.911034e-4
8.732000e1	-2.041851e-4	-2.928372e-5
8.736000e1	-2.812017e-3	-6.463016e-6
8.740000e1	-5.065427e-3	3.425941e-5
8.744000e1	-7.660383e-3	1.310228e-6
8.748000e1	-9.900560e-3	2.324360e-5
8.752000e1	-1.247516e-2	4.405124e-4
8.756000e1	-1.428300e-2	8.601080e-4
8.760000e1	-1.648186e-2	8.740928e-4
8.764000e1	-1.825929e-2	8.879907e-4
8.768000e1	-1.997781e-2	9.023634e-4
8.772000e1	-2.094157e-2	9.109836e-4
8.776000e1	-2.180950e-2	9.112069e-4
8.780000e1	-2.257648e-2	8.829120e-4
8.784000e1	-2.263690e-2	8.766846e-4
8.788000e1	-2.261674e-2	8.868469e-4
8.792000e1	-2.215591e-2	8.826388e-4
8.796000e1	-2.166519e-2	8.947006e-4
8.800000e1	-2.040106e-2	8.856195e-4
8.804000e1	-1.867762e-2	8.786876e-4
8.808000e1	-1.690397e-2	8.625557e-4
8.812000e1	-1.473115e-2	8.343959e-4
8.816000e1	-1.252442e-2	4.564304e-4
8.820000e1	-1.028043e-2	4.343261e-4
8.824000e1	-7.704792e-3	4.099703e-4
8.828000e1	-5.099808e-3	3.557487e-4
8.832000e1	-2.906054e-3	4.152895e-4
8.836000e1	-1.100266e-3	-1.639694e-6
8.840000e1	1.107947e-3	-2.307858e-5
8.844000e1	3.263077e-3	3.571687e-6
8.848000e1	5.008962e-3	1.282842e-5
8.852000e1	6.358745e-3	1.287406e-5
8.856000e1	7.236080e-3	2.120525e-6
8.860000e1	8.082749e-3	1.511318e-5
8.864000e1	8.124955e-3	5.377225e-6
8.868000e1	8.544421e-3	-6.410740e-6
8.872000e1	8.122871e-3	2.035284e-6
8.876000e1	7.668860e-3	-8.895265e-7
8.880000e1	6.781001e-3	-5.863846e-6
8.884000e1	5.869350e-3	-2.539663e-5
8.888000e1	4.092255e-3	-3.192086e-5
8.892000e1	2.363762e-3	-3.052784e-5
8.896000e1	-2.170687e-4	-2.517988e-5
8.900000e1	-2.016993e-3	-1.710697e-6
8.904000e1	-4.591487e-3	-2.258829e-6
8.908000e1	-7.203503e-3	-1.275603e-5
8.912000e1	-9.792288e-3	-3.820393e-5
8.916000e1	-1.207280e-2	1.306989e-5
8.920000e1	-1.427635e-2	4.519930e-5
8.924000e1	-1.638544e-2	6.523754e-5
8.928000e1	-1.817973e-2	4.723325e-5
8.932000e1	-1.959669e-2	6.681870e-5
8.936000e1	-2.083594e-2	9.875092e-5
8.940000e1	-2.176470e-2	1.305565e-4
8.944000e1	-2.225697e-2	1.568001e-4
8.948000e1	-2.259820e-2	1.260540e-4
8.952000e1	-2.253558e-2	1.616924e-4
8.956000e1	-2.214512e-2	1.438218e-4
8.960000e1	-2.130568e-2	1.289988e-4
8.964000e1	-2.027785e-2	1.266139e-4
8.968000e1	-1.872631e-2	8.927100e-5
8.972000e1	-1.724788e-2	6.822648e-5
8.976000e1	-1.517523e-2	9.471302e-5
8.980000e1	-1.294334e-2	-1.688288e-5
8.984000e1	-1.073062e-2	-2.029243e-5
8.988000e1	-8.147651e-3	1.752680e-6
8.992000e1	-5.903309e-3	1.036192e-5
8.996000e1	-3.325262e-3	9.606222e-6
9.000000e1	-1.540730e-3	-7.741546e-4
9.004000e1	6.303883e-4	-7.946762e-4
9.008000e1	2.429199e-3	-7.887768e-4
9.012000e1	4.174791e-3	-8.279915e-4
9.016000e1	6.347197e-3	-8.240293e-4
9.020000e1	7.235793e-3	-8.458572e-4
9.024000e1	7.676003e-3	-8.285712e-4
9.028000e1	8.120307e-3	-8.389521e-4
9.032000e1	8.119873e-3	-8.397196e-4
9.036000e1	8.075080e-3	-8.246835e-4
9.040000e1	7.241698e-3	-8.201465e-4
9.044000e1	6.328322e-3	-7.950620e-4
9.048000e1	5.008950e-3	-8.175864e-4
9.052000e1	3.258068e-3	-8.035850e-4
9.056000e1	1.480295e-3	-7.883173e-4
9.060000e1	-1.096316e-3	-7.869303e-4
9.064000e1	-2.870816e-3	-8.033394e-4
9.068000e1	-5.499951e-3	-4.269339e-4
9.072000e1	-8.063325e-3	-4.199781e-4
9.076000e1	-1.026565e-2	-3.989872e-4
9.080000e1	-1.248961e-2	-3.653290e-4
9.084000e1	-1.426454e-2	-1.569135e-5
9.088000e1	-1.642276e-2	2.634465e-6
9.092000e1	-1.816407e-2	1.374624e-5
9.096000e1	-1.954720e-2	6.024736e-5
9.100000e1	-2.085291e-2	1.111563e-4
9.104000e1	-2.167987e-2	8.079690e-5
9.108000e1	-2.216377e-2	1.086176e-4
9.112000e1	-2.220946e-2	1.076892e-4
9.116000e1	-2.209196e-2	1.046308e-4
9.120000e1	-2.135595e-2	7.671076e-5
9.124000e1	-2.044064e-2	1.244131e-5
9.128000e1	-1.941128e-2	3.354808e-5
9.132000e1	-1.781004e-2	-1.941917e-5
9.136000e1	-1.603405e-2	-3.884257e-5
9.140000e1	-1.417069e-2	-1.609487e-5
9.144000e1	-1.168084e-2	-7.300442e-5
9.148000e1	-9.859116e-3	-4.307797e-4
9.152000e1	-7.274966e-3	-4.508261e-4
9.156000e1	-5.026453e-3	-4.560875e-4
9.160000e1	-2.408037e-3	-8.208771e-4
9.164000e1	-2.499133e-4	-8.163737e-4
9.168000e1	1.578589e-3	-9.339939e-4
9.172000e1	3.313496e-3	-8.923196e-4
9.176000e1	5.042098e-3	-8.745644e-4
9.180000e1	5.920684e-3	-9.013717e-4
9.184000e1	6.809364e-3	-9.026276e-4
9.188000e1	7.247323e-3	-8.826697e-4
9.192000e1	7.641735e-3	-8.602445e-4
9.196000e1	7.241608e-3	-8.816202e-4
9.200000e1	6.777850e-3	-8.729482e-4
9.204000e1	5.898477e-3	-8.388348e-4
9.208000e1	4.175935e-3	-8.740394e-4
9.212000e1	2.425187e-3	-8.320971e-4
9.216000e1	6.560306e-4	-8.219144e-4
9.220000e1	-1.144826e-3	-7.628711e-4
9.224000e1	-3.297173e-3	-8.114598e-4
9.228000e1	-5.918996e-3	-7.988929e-4
9.232000e1	-8.097612e-3	-8.001780e-4
9.236000e1	-1.033759e-2	-7.952071e-4
9.240000e1	-1.251877e-2	-7.936965e-4
9.244000e1	-1.456501e-2	-7.467386e-4
9.248000e1	-1.641916e-2	-7.321629e-4
9.252000e1	-1.804989e-2	-6.005966e-4
9.256000e1	-1.950663e-2	8.981646e-8
9.260000e1	-2.044718e-2	2.520657e-5
9.264000e1	-2.133206e-2	2.735768e-5
9.268000e1	-2.181174e-2	5.779484e-5
9.272000e1	-2.208594e-2	3.646799e-5
9.276000e1	-2.182821e-2	1.308427e-4
9.280000e1	-2.128526e-2	6.728863e-5
9.284000e1	-2.038896e-2	3.033344e-5
9.288000e1	-1.917616e-2	5.234113e-5
9.292000e1	-1.769842e-2	4.138396e-5
9.296000e1	-1.601318e-2	6.574747e-5
9.300000e1	-1.419002e-2	2.313247e-5
9.304000e1	-1.208297e-2	-2.306162e-5
